Opening ..\Client\bin\Debug\netcoreapp3.1\2020-05-26.tsv...
Opening ..\Client\bin\Debug\netcoreapp3.1\2020-05-29.tsv...
Opening ..\Client\bin\Debug\netcoreapp3.1\2020-06-01.tsv...
Opening ..\Client\bin\Debug\netcoreapp3.1\2020-06-02.tsv...
Opening ..\Client\bin\Debug\netcoreapp3.1\2020-06-03.tsv...
Opening ..\Client\bin\Debug\netcoreapp3.1\2020-06-04.tsv...
Opening ..\Client\bin\Debug\netcoreapp3.1\2020-06-05.tsv...
Name	Date	Min_Date	Max_Date	WallClock	Fitness	Count	Error_Count	Total_Duration	Total_Mbps	Total_ErrorDuration	Avg_Duration	Avg_Mbps	Avg_Errors	Avg_ErrorDuration	Min_Duration	Max_Duration	Min_Mbps	Max_Mbps
2020-06-04	2020-06-04T14:24:00.0000000	2020-06-04T14:24:00.1200868-07:00	2020-06-04T14:24:59.9738250-07:00	59853.74	1.013838	75	0	60682	158.55002	0	809.0933	2.1140003	0	0	304	2162	0.71	5.03
2020-06-04	2020-06-04T14:25:00.0000000	2020-06-04T14:25:00.8512291-07:00	2020-06-04T14:25:59.5799381-07:00	58728.71	1.0141888	69	0	59562	134.13	0	863.2174	1.9439131	0	0	449	1424	1.08	3.41
2020-06-04	2020-06-04T14:26:00.0000000	2020-06-04T14:26:00.4349342-07:00	2020-06-04T14:26:59.7399125-07:00	59304.977	1.0135406	73	0	60108	148.11	0	823.3973	2.0289042	0	0	473	1444	1.06	3.23
2020-06-04	2020-06-04T14:27:00.0000000	2020-06-04T14:27:00.2298205-07:00	2020-06-04T14:27:59.1730137-07:00	58943.19	1.0075464	70	0	59388	139.56999	0	848.4	1.993857	0	0	418	1328	1.15	3.66
2020-06-04	2020-06-04T14:28:00.0000000	2020-06-04T14:28:00.0265750-07:00	2020-06-04T14:28:59.8508385-07:00	59824.26	1.0134684	81	0	60630	180.76997	0	748.5185	2.231728	0	0	322	1394	1.1	4.75
2020-06-04	2020-06-04T14:29:00.0000000	2020-06-04T14:29:01.0210486-07:00	2020-06-04T14:29:59.4298005-07:00	58408.75	1.0190939	95	0	59524	258.39996	0	626.5684	2.7199996	0	0	321	1511	1.01	4.76
2020-06-04	2020-06-04T14:30:00.0000000	2020-06-04T14:30:00.3037855-07:00	2020-06-04T14:30:58.5955922-07:00	58291.81	1.0142763	71	0	59124	142.06	0	832.7324	2.000845	0	0	417	1427	1.07	3.66
2020-06-04	2020-06-04T14:31:00.0000000	2020-06-04T14:31:00.0360072-07:00	2020-06-04T14:31:59.9419141-07:00	59905.906	0.9396903	70	1	56293	147.03998	5011	804.1857	2.1005712	0.014084507	5011	388	1453	1.05	3.94
2020-06-04	2020-06-04T14:32:00.0000000	2020-06-04T14:32:00.8219502-07:00	2020-06-04T14:32:58.6123066-07:00	57790.355	0.9280614	60	1	53633	112.20001	5001	893.88336	1.8700002	0.016393442	5001	465	1554	0.99	3.29
2020-06-04	2020-06-04T14:33:00.0000000	2020-06-04T14:33:03.6148902-07:00	2020-06-04T14:33:59.9859725-07:00	56371.082	0.8215915	56	3	46314	112.71999	15020	827.0357	2.012857	0.050847456	5006.6665	440	1430	1.07	3.48
2020-06-04	2020-06-04T14:34:00.0000000	2020-06-04T14:34:00.5183548-07:00	2020-06-04T14:34:59.4653692-07:00	58947.016	0.92354125	67	1	54440	136.28001	4998	812.5373	2.03403	0.014705882	4998	443	1324	1.16	3.45
2020-06-04	2020-06-04T14:35:00.0000000	2020-06-04T14:35:00.3095483-07:00	2020-06-04T14:35:59.1195830-07:00	58810.035	1.0135175	77	0	59605	168.92003	0	774.0909	2.1937666	0	0	362	1431	1.07	4.23
2020-06-04	2020-06-04T14:36:00.0000000	2020-06-04T14:36:00.3429715-07:00	2020-06-04T14:36:59.9229000-07:00	59579.93	1.0197729	76	0	60758	160.93	0	799.4474	2.1174998	0	0	396	1466	1.04	3.86
2020-06-04	2020-06-04T14:37:00.0000000	2020-06-04T14:37:00.3981105-07:00	2020-06-04T14:37:59.7087031-07:00	59310.594	1.0071388	78	0	59734	170.57999	0	765.8205	2.1869228	0	0	405	1300	1.18	3.77
2020-06-04	2020-06-04T14:38:00.0000000	2020-06-04T14:38:00.4836323-07:00	2020-06-04T14:38:59.6629924-07:00	59179.36	1.0122448	78	0	59904	171.03995	0	768	2.1928198	0	0	321	1703	0.9	4.77
2020-06-04	2020-06-04T14:39:00.0000000	2020-06-04T14:39:00.8381946-07:00	2020-06-04T14:39:59.9144806-07:00	59076.285	1.0189875	77	0	60198	164.34	0	781.79224	2.1342857	0	0	437	1454	1.05	3.5
2020-06-04	2020-06-04T14:40:00.0000000	2020-06-04T14:40:00.9593216-07:00	2020-06-04T14:40:59.7985023-07:00	58839.18	1.0170604	74	0	59843	155.9	0	808.6892	2.1067567	0	0	379	1486	1.03	4.04
2020-06-04	2020-06-04T14:41:00.0000000	2020-06-04T14:41:00.6757658-07:00	2020-06-04T14:41:59.9466276-07:00	59270.863	1.013972	75	0	60099	158.81001	0	801.32	2.117467	0	0	447	1606	0.95	3.42
2020-06-04	2020-06-04T14:42:00.0000000	2020-06-04T14:42:01.0600233-07:00	2020-06-04T14:42:59.9656500-07:00	58905.625	1.0180691	77	0	59970	168.51999	0	778.8312	2.1885712	0	0	388	1532	1	3.94
2020-06-04	2020-06-04T14:43:00.0000000	2020-06-04T14:43:00.5420409-07:00	2020-06-04T14:43:59.1152462-07:00	58573.207	1.0089937	81	0	59100	188.24998	0	729.62964	2.3240738	0	0	415	1462	1.05	3.68
2020-06-04	2020-06-04T14:44:00.0000000	2020-06-04T14:44:00.3997158-07:00	2020-06-04T14:44:59.6415186-07:00	59241.805	1.0209007	80	0	60480	176.81	0	756	2.210125	0	0	414	1323	1.16	3.7
2020-06-04	2020-06-04T14:45:00.0000000	2020-06-04T14:45:00.0615645-07:00	2020-06-04T14:45:59.8190182-07:00	59757.453	1.0062176	75	0	60129	157.62	0	801.72	2.1016	0	0	419	1474	1.04	3.65
2020-06-04	2020-06-04T14:46:00.0000000	2020-06-04T14:46:00.6677913-07:00	2020-06-04T14:46:59.4176584-07:00	58749.867	1.0136364	79	0	59551	174.4	0	753.8101	2.2075949	0	0	386	1417	1.08	3.96
2020-06-04	2020-06-04T14:47:00.0000000	2020-06-04T14:47:00.7192018-07:00	2020-06-04T14:47:58.8276013-07:00	58108.4	1.0215907	78	0	59363	176.88	0	761.0641	2.2676923	0	0	317	1454	1.05	4.83
2020-06-04	2020-06-04T14:48:00.0000000	2020-06-04T14:48:00.0369732-07:00	2020-06-04T14:48:59.6478517-07:00	59610.88	1.0195622	72	0	60777	144.71999	0	844.125	2.0099998	0	0	439	1506	1.02	3.49
2020-06-04	2020-06-04T14:49:00.0000000	2020-06-04T14:49:00.2098448-07:00	2020-06-04T14:49:58.7985915-07:00	58588.746	1.0087432	74	0	59101	157.12996	0	798.6622	2.1233778	0	0	450	1466	1.04	3.4
2020-06-04	2020-06-04T14:50:00.0000000	2020-06-04T14:50:00.1364419-07:00	2020-06-04T14:50:59.3637810-07:00	59227.34	1.0216904	79	0	60512	174.02997	0	765.9747	2.202911	0	0	325	1337	1.14	4.7
2020-06-04	2020-06-04T14:51:00.0000000	2020-06-04T14:51:00.1645664-07:00	2020-06-04T14:51:59.2460765-07:00	59081.51	1.0126857	79	0	59831	175.24002	0	757.35443	2.218228	0	0	432	1460	1.05	3.55
2020-06-04	2020-06-04T14:52:00.0000000	2020-06-04T14:52:00.0552868-07:00	2020-06-04T14:52:59.7732594-07:00	59717.973	1.0128274	76	0	60484	162.68	0	795.8421	2.1405263	0	0	420	1518	1.01	3.65
2020-06-04	2020-06-04T14:53:00.0000000	2020-06-04T14:53:00.2483680-07:00	2020-06-04T14:53:59.5688750-07:00	59320.508	1.0072234	75	0	59749	159.49002	0	796.6533	2.1265335	0	0	437	1518	1.01	3.5
2020-06-04	2020-06-04T14:54:00.0000000	2020-06-04T14:54:00.0800575-07:00	2020-06-04T14:54:59.7777563-07:00	59697.7	1.0077273	76	0	60159	162.1	0	791.5658	2.1328948	0	0	404	1585	0.97	3.78
2020-06-04	2020-06-04T14:55:00.0000000	2020-06-04T14:55:00.6604263-07:00	2020-06-04T14:55:59.5463950-07:00	58885.97	1.0143163	70	0	59729	136.29999	0	853.2714	1.9471427	0	0	472	1505	1.02	3.24
2020-06-04	2020-06-04T14:56:00.0000000	2020-06-04T14:56:00.2669796-07:00	2020-06-04T14:56:59.7145271-07:00	59447.547	1.0112612	71	0	60117	138.63004	0	846.7183	1.9525357	0	0	425	1462	1.05	3.6
2020-06-04	2020-06-04T14:57:00.0000000	2020-06-04T14:57:00.7305180-07:00	2020-06-04T14:57:59.7438526-07:00	59013.336	1.0164143	77	0	59982	167.68	0	778.987	2.1776621	0	0	326	1466	1.04	4.69
2020-06-04	2020-06-04T14:58:00.0000000	2020-06-04T14:58:01.0176041-07:00	2020-06-04T14:58:59.5937867-07:00	58576.184	1.0209781	75	0	59805	157.18	0	797.4	2.0957332	0	0	376	1614	0.95	4.07
2020-06-04	2020-06-04T14:59:00.0000000	2020-06-04T14:59:00.3582081-07:00	2020-06-04T14:59:59.4814117-07:00	59123.203	1.012073	74	0	59837	153.15001	0	808.6081	2.0695946	0	0	444	1542	0.99	3.44
2020-06-04	2020-06-04T15:00:00.0000000	2020-06-04T15:00:00.6023228-07:00	2020-06-04T15:00:59.3955554-07:00	58793.234	1.0182464	75	0	59866	154.59999	0	798.2133	2.0613332	0	0	446	1287	1.19	3.43
2020-06-04	2020-06-04T15:01:00.0000000	2020-06-04T15:01:00.2604539-07:00	2020-06-04T15:01:59.8804796-07:00	59620.027	1.013703	78	0	60437	166.41998	0	774.8333	2.1335895	0	0	401	1256	1.22	3.81
2020-06-04	2020-06-04T15:02:00.0000000	2020-06-04T15:02:01.0704592-07:00	2020-06-04T15:02:59.7105588-07:00	58640.098	1.0195583	73	0	59787	146.49004	0	819	2.006713	0	0	418	1475	1.04	3.66
2020-06-04	2020-06-04T15:03:00.0000000	2020-06-04T15:03:00.2654106-07:00	2020-06-04T15:03:59.3852510-07:00	59119.84	1.0085278	77	0	59624	167.52998	0	774.33765	2.175714	0	0	343	1515	1.01	4.46
2020-06-04	2020-06-04T15:04:00.0000000	2020-06-04T15:04:00.3331967-07:00	2020-06-04T15:04:59.8885837-07:00	59555.387	1.0151391	72	0	60457	143.63998	0	839.68054	1.9949998	0	0	470	2080	0.74	3.25
2020-06-04	2020-06-04T15:05:00.0000000	2020-06-04T15:05:00.8851169-07:00	2020-06-04T15:05:59.6507905-07:00	58765.67	1.0161885	73	0	59717	151.44998	0	818.0411	2.0746572	0	0	414	1564	0.98	3.69
2020-06-04	2020-06-04T15:06:00.0000000	2020-06-04T15:06:00.2223975-07:00	2020-06-04T15:06:59.6463186-07:00	59423.92	1.0088193	72	0	59948	145.21	0	832.6111	2.0168056	0	0	410	1414	1.08	3.74
2020-06-04	2020-06-04T15:07:00.0000000	2020-06-04T15:07:00.7789848-07:00	2020-06-04T15:07:59.4730824-07:00	58694.098	1.0185351	72	0	59782	145.18	0	830.30554	2.016389	0	0	434	1694	0.9	3.52
2020-06-04	2020-06-04T15:08:00.0000000	2020-06-04T15:08:00.6948543-07:00	2020-06-04T15:08:59.9956589-07:00	59300.805	1.0198344	72	0	60477	142.83	0	839.9583	1.98375	0	0	444	1376	1.11	3.45
2020-06-04	2020-06-04T15:09:00.0000000	2020-06-04T15:09:00.6728707-07:00	2020-06-04T15:09:59.3206058-07:00	58647.734	1.0108148	70	0	59282	135.92	0	846.88574	1.9417143	0	0	431	1875	0.82	3.55
2020-06-04	2020-06-04T15:10:00.0000000	2020-06-04T15:10:00.1104329-07:00	2020-06-04T15:10:59.8577543-07:00	59747.32	1.012514	73	0	60495	149.15997	0	828.6986	2.0432873	0	0	452	1618	0.95	3.38
2020-06-04	2020-06-04T15:11:00.0000000	2020-06-04T15:11:01.0620189-07:00	2020-06-04T15:11:59.7950804-07:00	58733.062	1.0197493	76	0	59893	160.90997	0	788.0658	2.1172364	0	0	378	1368	1.12	4.04
2020-06-04	2020-06-04T15:12:00.0000000	2020-06-04T15:12:00.3435451-07:00	2020-06-04T15:12:59.9230028-07:00	59579.457	1.0084349	76	0	60082	159.86998	0	790.5526	2.1035523	0	0	394	1289	1.19	3.88
2020-06-04	2020-06-04T15:13:00.0000000	2020-06-04T15:13:00.5081495-07:00	2020-06-04T15:13:59.8485518-07:00	59340.402	1.009009	77	0	59875	167.47995	0	777.5974	2.1750643	0	0	296	1528	1	5.17
2020-06-04	2020-06-04T15:14:00.0000000	2020-06-04T15:14:00.4410806-07:00	2020-06-04T15:14:59.8578156-07:00	59416.734	0.9252276	67	1	54974	139.28996	4994	820.50745	2.0789547	0.014705882	4994	396	1414	1.08	3.86
2020-06-04	2020-06-04T15:15:00.0000000	2020-06-04T15:15:00.9202985-07:00	2020-06-04T15:15:59.2355845-07:00	58315.285	0.8457817	67	2	49322	155.28001	10009	736.14923	2.3176122	0.028985508	5004.5	394	1494	1.02	3.88
2020-06-04	2020-06-04T15:16:00.0000000	2020-06-04T15:16:00.1024358-07:00	2020-06-04T15:16:59.2494619-07:00	59147.027	1.0138971	79	0	59969	175.81003	0	759.10126	2.2254434	0	0	398	1360	1.13	3.85
2020-06-04	2020-06-04T15:17:00.0000000	2020-06-04T15:17:00.1438831-07:00	2020-06-04T15:17:59.7143972-07:00	59570.516	0.9302756	72	1	55417	159.58002	5003	769.68054	2.2163892	0.01369863	5003	396	1472	1.04	3.86
2020-06-04	2020-06-04T15:18:00.0000000	2020-06-04T15:18:00.6158302-07:00	2020-06-04T15:18:59.3342606-07:00	58718.43	0.9293675	68	1	54571	142.68001	5010	802.5147	2.0982354	0.014492754	5010	414	1411	1.09	3.69
2020-06-04	2020-06-04T15:19:00.0000000	2020-06-04T15:19:00.1778607-07:00	2020-06-04T15:19:59.2099402-07:00	59032.08	0.9286815	65	1	54822	131.60997	5015	843.4154	2.0247688	0.015151516	5015	443	2043	0.75	3.45
2020-06-04	2020-06-04T15:20:00.0000000	2020-06-04T15:20:00.5362186-07:00	2020-06-04T15:20:59.6543502-07:00	59118.133	0.93712366	68	1	55401	144.72998	5003	814.7206	2.128382	0.014492754	5003	401	1551	0.99	3.82
2020-06-04	2020-06-04T15:21:00.0000000	2020-06-04T15:21:00.5252935-07:00	2020-06-04T15:21:59.1425423-07:00	58617.25	0.9287539	66	1	54441	136.39	5003	824.86365	2.0665152	0.014925373	5003	290	1538	1	5.26
2020-06-04	2020-06-04T15:22:00.0000000	2020-06-04T15:22:00.1929789-07:00	2020-06-04T15:22:55.4344754-07:00	55241.496	1.0182924	70	0	56252	144.95	0	803.6	2.0707142	0	0	435	1385	1.11	3.51
2020-06-04	2020-06-04T15:23:00.0000000	2020-06-04T15:23:00.4523063-07:00	2020-06-04T15:23:59.8090795-07:00	59356.773	0.9992457	72	1	59312	146.48	5017	823.7778	2.0344443	0.01369863	5017	438	1539	0.99	3.49
2020-06-04	2020-06-04T15:24:00.0000000	2020-06-04T15:24:00.9129800-07:00	2020-06-04T15:24:59.8858430-07:00	58972.863	1.0179937	73	0	60034	150.09	0	822.38354	2.0560274	0	0	416	1570	0.98	3.68
2020-06-04	2020-06-04T15:25:00.0000000	2020-06-04T15:25:01.1197788-07:00	2020-06-04T15:25:59.1135888-07:00	57993.81	1.0205745	68	0	59187	130.87	0	870.39703	1.9245588	0	0	393	2325	0.66	3.89
2020-06-04	2020-06-04T15:26:00.0000000	2020-06-04T15:26:00.1126830-07:00	2020-06-04T15:26:59.9164479-07:00	59803.766	1.0158892	77	0	60754	164.43	0	789.013	2.1354544	0	0	399	1551	0.99	3.83
2020-06-04	2020-06-04T15:27:00.0000000	2020-06-04T15:27:00.6308186-07:00	2020-06-04T15:27:59.6813563-07:00	59050.54	0.9262236	75	1	54694	172.46999	5021	729.25336	2.2996	0.013157895	5021	331	1428	1.07	4.63
2020-06-04	2020-06-04T15:28:00.0000000	2020-06-04T15:28:00.5714167-07:00	2020-06-04T15:28:59.3603594-07:00	58788.94	0.8440873	62	2	49623	127.89	10017	800.371	2.062742	0.03125	5008.5	482	1412	1.08	3.17
2020-06-04	2020-06-04T15:29:00.0000000	2020-06-04T15:29:00.1723660-07:00	2020-06-04T15:29:59.1274963-07:00	58955.13	0.927943	70	1	54707	147.55002	5018	781.52856	2.1078575	0.014084507	5018	432	1436	1.07	3.54
2020-06-04	2020-06-04T15:30:00.0000000	2020-06-04T15:30:00.3502714-07:00	2020-06-04T15:30:59.6687684-07:00	59318.496	1.0198	75	0	60493	157.75003	0	806.5733	2.1033337	0	0	400	1457	1.05	3.83
2020-06-04	2020-06-04T15:31:00.0000000	2020-06-04T15:31:00.2185863-07:00	2020-06-04T15:31:59.5470456-07:00	59328.46	1.0084031	77	0	59827	166.65	0	776.974	2.1642857	0	0	423	1548	0.99	3.62
2020-06-04	2020-06-04T15:32:00.0000000	2020-06-04T15:32:00.4489442-07:00	2020-06-04T15:32:59.9076860-07:00	59458.742	0.93051076	66	1	55327	137.83002	4991	838.2879	2.0883336	0.014925373	4991	313	2113	0.72	4.89
2020-06-04	2020-06-04T15:33:00.0000000	2020-06-04T15:33:00.7835188-07:00	2020-06-04T15:33:59.9267641-07:00	59143.246	1.0139788	77	0	59970	166.32	0	778.8312	2.16	0	0	398	1477	1.04	3.84
2020-06-04	2020-06-04T15:34:00.0000000	2020-06-04T15:34:01.2049073-07:00	2020-06-04T15:34:59.8653723-07:00	58660.465	1.0210625	71	0	59896	142.66	0	843.60565	2.009296	0	0	455	1460	1.05	3.36
2020-06-04	2020-06-04T15:35:00.0000000	2020-06-04T15:35:00.7430926-07:00	2020-06-04T15:35:59.6967865-07:00	58953.695	1.014067	76	0	59783	162.24997	0	786.6184	2.134868	0	0	388	1417	1.08	3.94
2020-06-04	2020-06-04T15:36:00.0000000	2020-06-04T15:36:04.7036759-07:00	2020-06-04T15:36:59.6139337-07:00	54910.258	0.99915755	73	1	54864	163.94002	5006	751.56165	2.2457538	0.013513514	5006	389	1538	1	3.93
2020-06-04	2020-06-04T15:37:00.0000000	2020-06-04T15:37:00.4202985-07:00	2020-06-04T15:37:56.0521580-07:00	55631.86	0.65379804	43	4	36372	84.29	20036	845.8605	1.9602326	0.08510638	5009	430	1676	0.91	3.55
2020-06-04	2020-06-04T15:38:00.0000000	2020-06-04T15:38:01.0493531-07:00	2020-06-04T15:38:59.1156837-07:00	58066.332	0.48206937	34	7	27992	68.27	35048	823.2941	2.007941	0.17073171	5006.857	424	1535	1	3.61
2020-06-04	2020-06-04T15:39:00.0000000	2020-06-04T15:39:04.1300897-07:00	2020-06-04T15:39:57.6726947-07:00	53542.605	0.7188481	52	4	38489	119.399994	20032	740.1731	2.2961538	0.071428575	5008	396	1335	1.15	3.87
2020-06-04	2020-06-04T15:40:00.0000000	2020-06-04T15:40:02.6725727-07:00	2020-06-04T15:40:59.4810686-07:00	56808.496	0.8230459	59	3	46756	127.539986	15014	792.47455	2.1616948	0.048387095	5004.6665	339	1570	0.98	4.51
2020-06-04	2020-06-04T15:41:00.0000000	2020-06-04T15:41:00.1874225-07:00	2020-06-04T15:41:59.4902056-07:00	59302.78	0.8424394	71	2	49959	171.54999	10002	703.6479	2.416197	0.02739726	5001	403	1599	0.96	3.8
2020-06-04	2020-06-04T15:42:00.0000000	2020-06-04T15:42:00.8464471-07:00	2020-06-04T15:42:56.2891034-07:00	55442.656	0.48287728	34	6	26772	71.33	30001	787.41174	2.0979412	0.15	5000.1665	402	1356	1.13	3.8
2020-06-04	2020-06-04T15:43:00.0000000	2020-06-04T15:43:01.2992189-07:00	2020-06-04T15:43:58.9178030-07:00	57618.586	0.47800547	33	7	27542	66.96999	35058	834.6061	2.0293937	0.175	5008.2856	409	1300	1.18	3.74
2020-06-04	2020-06-04T15:44:00.0000000	2020-06-04T15:44:00.0198843-07:00	2020-06-04T15:44:59.6692615-07:00	59649.38	1.0176636	77	0	60703	166.82	0	788.35065	2.1664937	0	0	414	1451	1.06	3.7
2020-06-04	2020-06-04T15:45:00.0000000	2020-06-04T15:45:01.0791494-07:00	2020-06-04T15:45:59.8002067-07:00	58721.06	1.0231934	73	0	60083	152.05	0	823.0548	2.0828767	0	0	347	1451	1.06	4.41
2020-06-04	2020-06-04T15:46:00.0000000	2020-06-04T15:46:01.0995608-07:00	2020-06-04T15:46:59.9288742-07:00	58829.312	1.0213276	73	0	60084	149.51999	0	823.0685	2.048219	0	0	417	1484	1.03	3.67
2020-06-04	2020-06-04T15:47:00.0000000	2020-06-04T15:47:00.8154530-07:00	2020-06-04T15:47:59.9085135-07:00	59093.06	1.0141631	81	0	59930	184.19997	0	739.8765	2.2740736	0	0	397	1608	0.95	3.85
2020-06-04	2020-06-04T15:48:00.0000000	2020-06-04T15:48:00.3880658-07:00	2020-06-04T15:48:59.6898320-07:00	59301.766	1.0072887	81	0	59734	185.08998	0	737.4568	2.2850616	0	0	400	1387	1.1	3.83
2020-06-04	2020-06-04T15:49:00.0000000	2020-06-04T15:49:00.2960674-07:00	2020-06-04T15:49:59.7393281-07:00	59443.26	1.00945	76	0	60005	164.97003	0	789.5395	2.1706583	0	0	404	1517	1.01	3.79
2020-06-04	2020-06-04T15:50:00.0000000	2020-06-04T15:50:00.2679617-07:00	2020-06-04T15:50:59.6620399-07:00	59394.08	1.0080972	74	0	59875	166.72	0	809.12164	2.252973	0	0	325	3531	0.43	4.71
2020-06-04	2020-06-04T15:51:00.0000000	2020-06-04T15:51:00.5114462-07:00	2020-06-04T15:51:59.9971381-07:00	59485.69	1.0135211	75	0	60290	156.27997	0	803.86664	2.0837328	0	0	455	2100	0.73	3.37
2020-06-04	2020-06-04T15:52:00.0000000	2020-06-04T15:52:00.5332788-07:00	2020-06-04T15:52:59.6662553-07:00	59132.977	1.0081854	78	0	59617	169.54004	0	764.3205	2.1735902	0	0	412	1395	1.1	3.71
2020-06-04	2020-06-04T15:53:00.0000000	2020-06-04T15:53:00.7452309-07:00	2020-06-04T15:53:59.5547944-07:00	58809.562	1.0174706	78	0	59837	170.45003	0	767.14105	2.1852567	0	0	303	1423	1.08	5.05
2020-06-04	2020-06-04T15:54:00.0000000	2020-06-04T15:54:00.1351383-07:00	2020-06-04T15:54:59.2448785-07:00	59109.74	1.0090554	74	0	59645	154.37996	0	806.0135	2.0862157	0	0	460	1439	1.06	3.33
2020-06-04	2020-06-04T15:55:00.0000000	2020-06-04T15:55:00.5198178-07:00	2020-06-04T15:55:59.1410076-07:00	58621.19	1.0210301	72	0	59854	151.39001	0	831.30554	2.1026392	0	0	358	1529	1	4.27
2020-06-04	2020-06-04T15:56:00.0000000	2020-06-04T15:56:00.4533130-07:00	2020-06-04T15:56:59.7987135-07:00	59345.402	1.0213765	75	0	60614	153.12003	0	808.18665	2.0416002	0	0	475	1364	1.12	3.22
2020-06-04	2020-06-04T15:57:00.0000000	2020-06-04T15:57:00.6298364-07:00	2020-06-04T15:57:59.6849178-07:00	59055.082	1.0132912	73	0	59840	150.35999	0	819.726	2.0597258	0	0	404	1410	1.09	3.79
2020-06-04	2020-06-04T15:58:00.0000000	2020-06-04T15:58:00.4673348-07:00	2020-06-04T15:58:59.8227649-07:00	59355.43	1.0124432	72	0	60094	142.63	0	834.6389	1.9809723	0	0	445	1461	1.05	3.44
2020-06-04	2020-06-04T15:59:00.0000000	2020-06-04T15:59:00.3984233-07:00	2020-06-04T15:59:59.8138516-07:00	59415.43	1.0089298	73	0	59946	153.39996	0	821.1781	2.1013694	0	0	452	2345	0.65	3.39
2020-06-04	2020-06-04T16:00:00.0000000	2020-06-04T16:00:00.3290815-07:00	2020-06-04T16:00:58.9456660-07:00	58616.586	1.0078888	75	0	59079	159.14005	0	787.72	2.1218672	0	0	423	1731	0.88	3.62
2020-06-04	2020-06-04T16:01:00.0000000	2020-06-04T16:01:00.0226021-07:00	2020-06-04T16:01:59.4349474-07:00	59412.344	1.0173475	77	0	60443	162.56999	0	784.974	2.1112986	0	0	435	1470	1.04	3.52
2020-06-04	2020-06-04T16:02:00.0000000	2020-06-04T16:02:00.2260614-07:00	2020-06-04T16:02:59.5459940-07:00	59319.934	1.0125769	73	0	60066	147.62	0	822.8219	2.0221918	0	0	413	1466	1.04	3.71
2020-06-04	2020-06-04T16:03:00.0000000	2020-06-04T16:03:00.0736540-07:00	2020-06-04T16:03:59.3400904-07:00	59266.438	1.0081085	78	0	59747	168.23999	0	765.9872	2.156923	0	0	396	1219	1.26	3.86
2020-06-04	2020-06-04T16:04:00.0000000	2020-06-04T16:04:00.2234161-07:00	2020-06-04T16:04:58.9569485-07:00	58733.53	1.0142418	72	0	59570	150.13	0	827.3611	2.085139	0	0	414	1602	0.96	3.69
2020-06-04	2020-06-04T16:05:00.0000000	2020-06-04T16:05:00.1666081-07:00	2020-06-04T16:05:59.5638076-07:00	59397.2	1.0195599	79	0	60559	172.37997	0	766.56964	2.182025	0	0	383	1298	1.18	4
2020-06-04	2020-06-04T16:06:00.0000000	2020-06-04T16:06:00.0680779-07:00	2020-06-04T16:06:59.3498222-07:00	59281.746	1.0077639	75	0	59742	161.37999	0	796.56	2.1517332	0	0	430	1448	1.06	3.56
2020-06-04	2020-06-04T16:07:00.0000000	2020-06-04T16:07:00.2276224-07:00	2020-06-04T16:07:59.1135900-07:00	58885.97	1.0141126	74	0	59717	156.07004	0	806.9865	2.1090546	0	0	311	1467	1.04	4.91
2020-06-04	2020-06-04T16:08:00.0000000	2020-06-04T16:08:00.2158168-07:00	2020-06-04T16:08:59.1886266-07:00	58972.81	1.0178759	74	0	60027	152.67004	0	811.17566	2.0631087	0	0	396	1749	0.88	3.86
2020-06-04	2020-06-04T16:09:00.0000000	2020-06-04T16:09:00.3589035-07:00	2020-06-04T16:09:59.3761258-07:00	59017.223	1.0191092	69	0	60145	133.12997	0	871.6667	1.9294199	0	0	344	1537	1	4.45
2020-06-04	2020-06-04T16:10:00.0000000	2020-06-04T16:10:00.2349772-07:00	2020-06-04T16:10:59.4781359-07:00	59243.16	1.013636	75	0	60051	157.41998	0	800.68	2.0989332	0	0	420	1483	1.03	3.65
2020-06-04	2020-06-04T16:11:00.0000000	2020-06-04T16:11:00.0988288-07:00	2020-06-04T16:11:59.6293913-07:00	59530.562	1.009683	75	0	60107	156.98001	0	801.4267	2.093067	0	0	407	1476	1.04	3.75
2020-06-04	2020-06-04T16:12:00.0000000	2020-06-04T16:12:00.4868080-07:00	2020-06-04T16:12:59.8824660-07:00	59395.656	1.0136431	75	0	60206	159.82	0	802.74664	2.1309335	0	0	397	1807	0.85	3.85
2020-06-04	2020-06-04T16:13:00.0000000	2020-06-04T16:13:00.3880489-07:00	2020-06-04T16:13:59.9645713-07:00	59576.523	1.0076956	77	0	60035	168.13	0	779.67535	2.1835065	0	0	389	1500	1.02	3.93
2020-06-04	2020-06-04T16:14:00.0000000	2020-06-04T16:14:00.7653121-07:00	2020-06-04T16:14:59.7540450-07:00	58988.734	1.0127357	78	0	59740	171.25	0	765.89746	2.1955128	0	0	316	1414	1.08	4.84
2020-06-04	2020-06-04T16:15:00.0000000	2020-06-04T16:15:00.6213134-07:00	2020-06-04T16:15:59.4841306-07:00	58862.816	1.0139678	75	0	59685	159.31996	0	795.8	2.1242661	0	0	413	1392	1.1	3.71
2020-06-04	2020-06-04T16:16:00.0000000	2020-06-04T16:16:00.5584049-07:00	2020-06-04T16:16:59.6966626-07:00	59138.258	1.017497	71	0	60173	144.48997	0	847.507	2.0350702	0	0	425	1494	1.02	3.6
2020-06-04	2020-06-04T16:17:00.0000000	2020-06-04T16:17:00.1109567-07:00	2020-06-04T16:17:59.5647058-07:00	59453.75	1.0061603	74	0	59820	152.83	0	808.37836	2.0652702	0	0	414	1538	1	3.7
